Team,Rotation,Serve Loc,Speed,Pass Loc,Passer #,PassRTG,OH Path,MH Path,RS Path,Setter #,Setter zone,Set,Hitter #,Hit To,Result,Speed,FBWL
CCU,4,C,+,1,1,2,5,3,4,8,3,5,19,5,A,O,
CCU,4,C,+,1,1,2,4,C,2,8,3,C,10,T4,BK,-,W
CCU,1,A,O,5,11,2,4,2,5,7,3,2,16,5,BA,+,
CCU,1,A,O,6,1,3,5,4,2,7,3,5,11,6,BA,O,
CCU,1,A,+,1,1,1,,,,,,,,,,,
CCU,1,A,O,6,1,3,5,4,2,7,3,4,16,1,E,+,L
CCU,1,A,+,5,11,1,4,2,5,7,4,4,11,,,,
CCU,5,A,+,6,1,1,4,1,5,8,5,4,11,6,BK,+,W
CCU,5,C,O,5,11,2,4,3,5,8,2,5,7,5,K,+,W
CCU,5,C,O,5,1,3,4,3,5,8,3,5,7,5,K,+,W
CCU,5,A,O,5,11,1,4,3,5,8,6,4,11,6,BA,O,
CCU,5,A,O,6,1,1,4,3,5,8,6,4,11,5,BK,O,W
CCU,5,A,O,5,11,1,4,1,5,8,5,4,11,1,A,O,
CCU,5,A,O,6,1,1,4,3,5,8,1,4,11,T2,A,-,
CCU,2,B,O,6,1,3,4,B,5,7,3,B,16,6,BK,+,W
CCU,6,C,O,1,1,3,4,2,5,8,3,5,7,6,BA,+,
CCU,6,C,O,1,7,2,4,2,5,8,2,4,11,1,A,+,
CCU,6,C,+,1,7,0,,,,,,,,,,,L
CCU,6,C,+,5,11,1,,,,,,,,,,,
CCU,6,C,O,5,23,1,,,,,,,,,,,
CCU,6,C,O,6,23,1,4,3,5,8,6,5,7,T3,BA,-,
CCU,6,A,+,5,23,1,4,2,5,8,1,4,11,1,BK,O,W
CCU,6,A,O,5,23,3,4,B,5,8,4,B,16,T5,A,-,
CCU,6,C,O,6,23,1,4,2,5,8,2,4,11,6,BK,+,W
CCU,6,A,+,5,16,1,4,2,5,8,6,4,11,6,BE,O,L
CCU,6,A,+,6,23,3,4,B,5,8,4,B,16,T3,A,-,
CCU,6,A,+,5,11,3,4,2,5,8,3,2,16,5,BA,+,
CCU,3,C,O,1,1,3,4,1,5,7,3,5,5,6,K,+,W
CCU,4,C,O,6,1,2,5,3,4,8,2,4,7,1,A,+,
CCU,4,A,O,5,7,1,5,3,4,8,5,BRA,11,1,BK,O,W
CCU,4,C,O,5,7,2,5,3,4,8,4,4,7,R4,A,-,
CCU,4,C,O,5,7,1,5,4,2,8,1,5,19,1,A,+,
CCU,4,C,-,4,6,1,5,4,2,8,6,4,10,5,E,O,L
CCU,4,C,O,5,4,1,5,3,4,8,6,3,10,T2,A,-,
CCU,4,C,O,6,11,3,5,1,4,8,3,4,7,5,K,O,W
CCU,4,A,O,1,1,1,5,1,4,8,3,SD,8,T3,A,-,
CCU,5,C,O,5,11,1,4,3,5,8,2,5,7,5,BK,O,W
CCU,5,C,O,6,1,3,4,3,5,8,3,3,10,T1,E,-,L
CCU,5,C,O,6,1,1,4,3,5,8,6,4,11,6,BA,O,
CCU,5,C,O,1,6,3,4,3,5,8,3,5,7,5,E,O,L
CCU,2,C,O,1,23,0,,,,,,,,,,,L
CCU,5,C,O,1,23,2,4,3,5,8,2,3,10,6,BK,O,W
CCU,2,A,O,1,23,1,4,3,5,10,6,5,7,2,K,O,W
CCU,5,A,O,6,1,3,4,1,5,8,3,5,7,5,K,+,W
CCU,5,A,O,6,1,2,4,1,5,8,3,5,7,5,BK,+,W
CCU,6,A,O,5,23,1,4,1,5,8,1,FB,23,T1,A,-,
CCU,6,A,O,5,23,1,4,1,5,8,5,4,11,6,BA,O,
CCU,6,A,O,6,1,1,4,1,5,8,6,5,7,1,E,O,L
CCU,6,C,O,5,23,3,2,4,5,8,3,2,11,5,A,O,
CCU,6,A,O,1,7,1,2,4,5,8,5,4,16,R6,BE,-,L
CCU,6,A,O,5,23,3,4,1,5,8,3,1,16,1,BE,O,L
CCU,6,C,O,4,23,1,4,1,5,8,6,5,7,R6,K,-,W
CCU,1,A,O,6,23,1,4,3,5,7,5,4,11,1,BA,O,
CCU,4,A,O,5,11,0,,,,,,,,,,,L
CCU,1,A,O,5,11,1,4,3,5,7,4,FB,23,T1,A,-,
CCU,1,A,O,5,23,1,4,1,5,7,1,FB,11,T6,A,-,
CCU,4,C,O,6,23,1,4,3,5,1,6,4,11,1,BA,O,
CCU,1,C,O,5,11,1,4,C,2,7,1,C,16,6,BA,+,
CCU,1,C,O,5,11,3,4,1,5,7,3,1,16,T3,E,-,L
CCU,1,C,O,6,1,1,4,1,5,7,6,4,11,5,A,+,
CCU,1,C,O,6,23,2,4,B,5,7,4,B,16,5,BK,O,W
CCU,4,C,O,5,11,3,4,1,5,77,3,1,16,5,BA,+,
CCU,1,C,O,6,1,1,4,1,5,7,3,1,16,T6,A,-,
CCU,5,C,O,5,1,0,,,,,,,,,,,L
CCU,2,A,O,5,19,1,4,1,5,7,5,4,19,5,BA,+,
CCU,2,A,O,5,19,1,4,1,5,7,6,BRA,11,6,BE,O,L
CCU,2,A,O,5,19,3,4,1,5,7,3,1,16,T3,A,-,
CCU,5,A,O,1,4,0,,,,,,,,,,,L
CCU,2,A,O,1,4,1,4,1,5,7,6,5,5,5,K,+,W
CCU,2,A,O,1,4,3,4,1,5,7,3,1,16,6,BK,+,W
CCU,2,C,O,1,3,1,4,1,5,7,1,5,5,1,E,O,L
CCU,2,C,O,1,4,1,4,1,5,7,6,4,19,1,BE,+,L
CCU,2,C,O,1,3,2,4,1,5,7,2,5,5,T6,A,-,
CCU,2,C,O,1,4,3,4,1,5,7,3,4,19,1,BA,O,
CCU,2,C,O,6,1,2,4,C,2,7,4,C,16,1,BA,O,
CCU,2,C,O,5,19,2,4,1,5,7,2,1,16,1,BA,O,
CCU,3,A,O,5,11,3,4,1,5,7,3,1,10,6,BK,+,W
CCU,3,A,O,5,19,1,3,1,5,7,1,3,19,T3,A,-,
CCU,3,A,O,1,1,1,4,1,5,7,3,1,10,1,BK,O,W
CCU,3,A,O,5,4,2,4,3,5,7,2,3,10,5,BK,+,W
CCU,3,A,O,1,1,3,4,3,5,7,3,3,10,6,K,+,W
CCU,4,C,O,6,11,3,5,1,4,8,3,5,19,5,K,O,W
CCU,4,C,O,6,4,2,5,3,4,8,3,4,7,1,BA,O,
CCU,4,C,O,5,7,1,5,3,4,8,6,3,10,1,BA,O,
CCU,4,C,O,6,11,1,5,1,4,8,4,4,7,T5,BA,-,
CCU,4,C,O,6,13,3,5,3,4,8,3,5,19,T4,BA,-,
CCU,1,C,O,6,7,0,,,,,,,,,,,L
CCU,4,C,O,6,13,1,5,3,4,8,4,4,7,T1,A,-,
CCU,4,C,O,1,1,2,5,1,4,8,4,4,7,6,BK,+,W
CCU,2,C,O,6,1,0,,,,,,,,,,,L
CCU,5,C,O,6,1,1,4,1,5,8,1,5,7,5,BE,+,L
CCU,5,C,O,1,23,3,4,3,5,8,3,3,10,T6,BA,-,
CCU,5,C,O,6,23,3,4,3,5,8,3,5,7,T6,K,-,W
CCU,2,A,O,5,10,1,,,,,,,,,,,
CCU,5,A,O,5,11,3,4,3,5,8,3,4,11,1,BA,O,
CCU,5,C,O,6,1,2,4,1,5,8,2,5,7,T1,A,-,
CCU,2,C,O,6,1,1,4,1,5,17,4,4,13,6,BA,O,
CCU,6,A,O,5,23,2,4,1,5,8,2,4,11,6,A,O,
CCU,6,A,O,1,1,3,4,1,5,8,3,1,16,1,BE,O,L
CCU,6,A,O,6,23,3,4,1,5,8,3,5,7,1,A,+,
CCU,6,A,O,5,23,3,2,4,5,8,3,4,16,1,BK,O,W
CCU,6,A,O,6,1,3,2,4,5,8,3,4,16,6,BK,O,W
CCU,6,A,O,1,7,2,4,1,5,8,2,5,7,5,A,+,
CCU,6,A,O,1,7,1,4,1,5,8,1,4,11,5,A,O,
CCU,3,A,O,6,1,0,,,,,,,,,,,L
CCU,3,A,O,5,16,3,4,1,5,17,3,1,16,1,K,+,W
CCU,3,A,O,6,23,3,2,4,5,17,3,4,16,6,K,+,W
CCU,1,A,O,6,1,2,5,1,4,7,4,4,5,6,A,+,
CCU,1,A,O,1,11,2,5,1,4,7,2,5,11,1,K,+,W
CCU,4,A,O,1,11,1,5,4,2,1,1,4,16,5,K,O,W
CCU,4,A,O,1,1,1,,,,11,1,FB,1,T6,A,-,
CCU,1,C,O,6,1,3,5,4,2,7,3,5,11,1,A,+,
CCU,1,C,O,6,1,1,5,4,2,7,5,4,16,5,A,O,
CCU,1,C,O,6,1,1,5,1,4,7,3,FB,11,T3,A,-,
CCU,1,C,O,1,1,3,4,3,5,7,3,3,16,6,K,+,W
CCU,4,C,O,5,11,0,,,,,,,,,,,L
CCU,1,C,O,5,11,3,4,1,5,7,3,5,5,1,A,O,
CCU,1,C,O,5,23,3,4,1,5,7,3,1,16,5,K,+,W
CCU,4,C,O,5,13,0,,,,,,,,,,,L
CCU,4,C,O,5,23,1,4,1,5,16,5,4,13,R5,A,-,
CCU,1,C,O,6,23,1,4,1,5,7,3,4,13,R5,E,-,L
CCU,1,C,O,5,23,1,4,1,5,7,1,5,5,1,A,+,
CCU,1,C,O,6,23,2,4,C,2,7,3,2,5,T6,BK,-,W
CCU,2,C,O,5,1,2,4,1,5,7,2,5,5,1,E,O,L
CCU,2,C,O,5,1,3,4,1,5,7,3,1,16,6,BK,O,W
CCU,5,C,O,5,5,1,0,,,,,,,,,,L
CCU,2,A,O,6,1,3,4,1,5,7,3,5,5,6,A,+,
CCU,2,A,O,6,1,3,4,1,5,7,3,4,19,T2,BE,-,L
CCU,2,A,O,6,16,1,4,1,5,7,5,4,19,T2,A,-,
CCU,2,A,O,6,1,3,4,1,5,7,3,5,5,6,BE,O,L
CCU,5,C,O,1,13,1,4,1,5,1,6,4,19,5,A,+,
CCU,2,C,O,1,13,1,4,1,5,7,1,1,16,1,BA,+,
CCU,5,C,O,1,13,1,4,1,5,1,6,4,19,5,E,O,L
CCU,6,A,O,5,19,0,,,,,,,,,,,L
CCU,3,A,O,5,19,3,4,1,5,7,3,4,19,1,BK,+,W
CCU,3,A,O,5,19,3,4,1,5,7,3,5,5,6,K,+,W
CCU,3,C,O,6,11,2,4,1,5,7,3,5,5,5,BA,O,
CCU,3,C,O,5,19,3,4,3,5,7,3,3,10,1,K,+,W
CCU,6,C,O,5,19,1,,,,,,,,,,,
CCU,3,C,O,5,19,3,4,3,5,7,3,3,10,6,BA,+,
CCU,3,C,O,5,19,2,4,1,5,7,3,1,10,5,A,O,
CCU,3,A,-,5,10,1,4,3,5,7,4,4,19,5,BA,O,
CCU,3,A,-,5,10,3,4,1,5,7,3,5,5,1,K,+,W
CCU,3,A,O,6,13,2,4,1,5,7,2,1,16,5,E,O,L
CCU,3,A,O,5,13,3,4,1,5,7,3,SD,7,T3,A,-,
CCU,6,A,O,6,13,2,4,C,,17,2,C,10,1,BK,O,W
CCU,1,C,O,6,11,0,,,,,,,,,,,L
CCU,1,C,O,5,7,0,,,,,,,,,,,L
CCU,4,C,O,5,7,2,5,1,4,8,2,5,19,6,BK,O,W
CCU,1,A,O,5,13,3,4,2,5,7,3,2,16,1,E,O,L
CCU,1,A,-,4,16,3,4,3,5,7,3,5,5,6,BK,O,W
CCU,1,B,O,5,23,2,2,4,5,7,2,4,16,1,K,O,
CCU,4,A,O,6,23,0,,,,,,,,,,,L
CCU,1,A,O,5,11,3,2,4,5,7,3,4,16,6,E,O,L
CCU,1,A,O,5,11,1,4,2,5,7,1,2,16,6,BK,O,W
CCU,1,B,O,5,11,3,4,2,5,7,3,2,16,T3,A,-,
CCU,1,B,O,6,23,1,4,1,5,7,3,1,16,T3,A,-,
CCU,1,C,O,5,11,1,4,2,5,7,6,4,11,6,BA,O,
CCU,4,B,O,4,16,0,,,,,,,,,,,L
CCU,5,C,O,5,11,3,4,1,5,8,3,1,10,6,A,O,
CCU,5,C,O,1,23,2,4,1,5,8,3,1,10,5,E,O,L
